shop_no,ord_dt,abuse_yn
01F3BDD7E2BF9B3603F6A93CAB373420,2020-09-15,0
020494BEE5E9A8016CA8CB91C7DA8C62,2020-09-11,0
020494BEE5E9A8016CA8CB91C7DA8C62,2020-09-14,0
020494BEE5E9A8016CA8CB91C7DA8C62,2020-09-15,0
020BFE16CC72A4A3EB82C7053CA9AE3B,2020-09-11,0
020BFE16CC72A4A3EB82C7053CA9AE3B,2020-09-12,0
020BFE16CC72A4A3EB82C7053CA9AE3B,2020-09-13,0
020BFE16CC72A4A3EB82C7053CA9AE3B,2020-09-14,0
020BFE16CC72A4A3EB82C7053CA9AE3B,2020-09-15,0
0216433BD5CC963F0905F2E5B0175382,2020-09-15,0
0223B2E2F38ECE08C157CC7DB78B86BD,2020-09-11,0
0223B2E2F38ECE08C157CC7DB78B86BD,2020-09-12,0
0223B2E2F38ECE08C157CC7DB78B86BD,2020-09-13,0
0223B2E2F38ECE08C157CC7DB78B86BD,2020-09-15,0
0227B5B26EED412EA59CB85150EBCE0E,2020-09-11,0
0227B5B26EED412EA59CB85150EBCE0E,2020-09-13,0
0227B5B26EED412EA59CB85150EBCE0E,2020-09-14,0
0227B5B26EED412EA59CB85150EBCE0E,2020-09-15,0
02296FE2FB0D3CA512D9C4A0A5443C4A,2020-09-11,0
02296FE2FB0D3CA512D9C4A0A5443C4A,2020-09-12,0
02296FE2FB0D3CA512D9C4A0A5443C4A,2020-09-13,0
02296FE2FB0D3CA512D9C4A0A5443C4A,2020-09-14,0
02296FE2FB0D3CA512D9C4A0A5443C4A,2020-09-15,0
022C33E2BFDE9FE5C3A669DD12EB6D5A,2020-09-11,0
022C33E2BFDE9FE5C3A669DD12EB6D5A,2020-09-12,0
022C33E2BFDE9FE5C3A669DD12EB6D5A,2020-09-15,0
022D3C713D765D7BDBC092C2E67555B9,2020-09-11,0
022D3C713D765D7BDBC092C2E67555B9,2020-09-12,0
022D3C713D765D7BDBC092C2E67555B9,2020-09-13,0
022D3C713D765D7BDBC092C2E67555B9,2020-09-15,0
022F6F37B235DCC60002DA6081C2606A,2020-09-11,0
022F6F37B235DCC60002DA6081C2606A,2020-09-12,0
022F6F37B235DCC60002DA6081C2606A,2020-09-13,0
022F6F37B235DCC60002DA6081C2606A,2020-09-15,0
023BA1AD51FCBB80076410251F1A6E76,2020-09-11,0
023BA1AD51FCBB80076410251F1A6E76,2020-09-12,0
023BA1AD51FCBB80076410251F1A6E76,2020-09-13,0
023BA1AD51FCBB80076410251F1A6E76,2020-09-14,0
023BA1AD51FCBB80076410251F1A6E76,2020-09-15,0
023BED478A3EFDAEEA9869E5C18D204B,2020-09-11,0
023BED478A3EFDAEEA9869E5C18D204B,2020-09-12,0
023BED478A3EFDAEEA9869E5C18D204B,2020-09-13,0
023BED478A3EFDAEEA9869E5C18D204B,2020-09-14,0
023BED478A3EFDAEEA9869E5C18D204B,2020-09-15,0
023C4F9EA999913CCE48087AE4A1A1FD,2020-09-11,0
023C4F9EA999913CCE48087AE4A1A1FD,2020-09-12,0
023C4F9EA999913CCE48087AE4A1A1FD,2020-09-13,0
023C4F9EA999913CCE48087AE4A1A1FD,2020-09-14,0
023C4F9EA999913CCE48087AE4A1A1FD,2020-09-15,0
02411954CFF8EEE86F4A1D81762FF8A1,2020-09-11,0
02411954CFF8EEE86F4A1D81762FF8A1,2020-09-12,0
02411954CFF8EEE86F4A1D81762FF8A1,2020-09-13,0
02411954CFF8EEE86F4A1D81762FF8A1,2020-09-14,0
02411954CFF8EEE86F4A1D81762FF8A1,2020-09-15,0
024912417429E04502EB53D81930718D,2020-09-11,0
024912417429E04502EB53D81930718D,2020-09-12,0
024912417429E04502EB53D81930718D,2020-09-13,0
024912417429E04502EB53D81930718D,2020-09-15,0
024B0E7E2C5898C7898AB4648DE24AC9,2020-09-14,0
024B0E7E2C5898C7898AB4648DE24AC9,2020-09-15,0
024C998AFB526726DED07AA7872C9F11,2020-09-11,0
024C998AFB526726DED07AA7872C9F11,2020-09-12,0
024CE370BCB207BCC98F435F1251C074,2020-09-11,0
024CE370BCB207BCC98F435F1251C074,2020-09-13,0
024D6188C17BC874E3E2C717F5D82F46,2020-09-11,0
024D6188C17BC874E3E2C717F5D82F46,2020-09-12,0
024D6188C17BC874E3E2C717F5D82F46,2020-09-13,0
024D6188C17BC874E3E2C717F5D82F46,2020-09-14,0
024D6188C17BC874E3E2C717F5D82F46,2020-09-15,0
024E43930C5F01E1F91FAF3785BA63FD,2020-09-11,0
024E43930C5F01E1F91FAF3785BA63FD,2020-09-12,0
024E43930C5F01E1F91FAF3785BA63FD,2020-09-15,0
02586FDD770621383271214CD5700C7D,2020-09-11,0
02586FDD770621383271214CD5700C7D,2020-09-12,0
02586FDD770621383271214CD5700C7D,2020-09-13,0
02586FDD770621383271214CD5700C7D,2020-09-15,0
02632C750CECB0347A42BC75306A0F20,2020-09-11,0
02632C750CECB0347A42BC75306A0F20,2020-09-12,0
02632C750CECB0347A42BC75306A0F20,2020-09-13,0
02632C750CECB0347A42BC75306A0F20,2020-09-14,0
02686B1A34FD416BB64FBBCA4D19E1E6,2020-09-11,0
02686B1A34FD416BB64FBBCA4D19E1E6,2020-09-12,0
02686B1A34FD416BB64FBBCA4D19E1E6,2020-09-13,0
026C201E4CED48D08F52FE599791E7B7,2020-09-11,0
02757DDDFD160DC917DCD89BF8A344DB,2020-09-11,0
02757DDDFD160DC917DCD89BF8A344DB,2020-09-12,0
02757DDDFD160DC917DCD89BF8A344DB,2020-09-13,0
02757DDDFD160DC917DCD89BF8A344DB,2020-09-14,0
02790124AB1D9960A633159C6EC3A375,2020-09-11,0
02790124AB1D9960A633159C6EC3A375,2020-09-12,0
02790124AB1D9960A633159C6EC3A375,2020-09-13,0
02790124AB1D9960A633159C6EC3A375,2020-09-14,0
02824BB31DEFE8C7B69A176679EF78EB,2020-09-11,0
02824BB31DEFE8C7B69A176679EF78EB,2020-09-12,0
02824BB31DEFE8C7B69A176679EF78EB,2020-09-13,0
02824BB31DEFE8C7B69A176679EF78EB,2020-09-14,0
02824BB31DEFE8C7B69A176679EF78EB,2020-09-15,0
0285BCDDF6E80E2D03D40F433B91B3F6,2020-09-11,0
0285BCDDF6E80E2D03D40F433B91B3F6,2020-09-12,0
0285BCDDF6E80E2D03D40F433B91B3F6,2020-09-13,0
0285BCDDF6E80E2D03D40F433B91B3F6,2020-09-14,0
0285BCDDF6E80E2D03D40F433B91B3F6,2020-09-15,0
0286E63BD5CF8E3E7667E3CC515D9CEA,2020-09-11,0
0286E63BD5CF8E3E7667E3CC515D9CEA,2020-09-12,0
0286E63BD5CF8E3E7667E3CC515D9CEA,2020-09-13,0
0286E63BD5CF8E3E7667E3CC515D9CEA,2020-09-14,0
0286E63BD5CF8E3E7667E3CC515D9CEA,2020-09-15,0
028720F2AFF527DF4D1BAA01F13C7323,2020-09-11,0
028720F2AFF527DF4D1BAA01F13C7323,2020-09-12,0
028720F2AFF527DF4D1BAA01F13C7323,2020-09-13,0
028720F2AFF527DF4D1BAA01F13C7323,2020-09-14,0
028720F2AFF527DF4D1BAA01F13C7323,2020-09-15,0
028CCED6E3D07C5DBB8DA84467BE00B1,2020-09-11,0
028CCED6E3D07C5DBB8DA84467BE00B1,2020-09-12,0
028CCED6E3D07C5DBB8DA84467BE00B1,2020-09-13,0
028CCED6E3D07C5DBB8DA84467BE00B1,2020-09-14,0
02977CFB0EEA96DAA70F596E0CF6DF91,2020-09-11,0
02977CFB0EEA96DAA70F596E0CF6DF91,2020-09-12,0
02977CFB0EEA96DAA70F596E0CF6DF91,2020-09-13,0
02977CFB0EEA96DAA70F596E0CF6DF91,2020-09-14,0
02977CFB0EEA96DAA70F596E0CF6DF91,2020-09-15,0
0298429F3662008B1A3787570FC347BE,2020-09-11,0
0298429F3662008B1A3787570FC347BE,2020-09-12,0
0298429F3662008B1A3787570FC347BE,2020-09-13,0
0298429F3662008B1A3787570FC347BE,2020-09-14,0
0298429F3662008B1A3787570FC347BE,2020-09-15,0
0299E61C687A81580E217EC98EEA7743,2020-09-11,0
0299E61C687A81580E217EC98EEA7743,2020-09-12,0
0299E61C687A81580E217EC98EEA7743,2020-09-13,0
0299E61C687A81580E217EC98EEA7743,2020-09-14,0
0299E61C687A81580E217EC98EEA7743,2020-09-15,0
029AAC0461CE58F0C2A651ED0EF5C098,2020-09-11,0
029AAC0461CE58F0C2A651ED0EF5C098,2020-09-12,0
029AAC0461CE58F0C2A651ED0EF5C098,2020-09-13,0
029AAC0461CE58F0C2A651ED0EF5C098,2020-09-14,0
029AAC0461CE58F0C2A651ED0EF5C098,2020-09-15,0
02A2C051032C6C4AA67407C3191C30E8,2020-09-11,0
02A2C051032C6C4AA67407C3191C30E8,2020-09-12,0
02A2C051032C6C4AA67407C3191C30E8,2020-09-13,0
02A2C051032C6C4AA67407C3191C30E8,2020-09-14,0
02A4A052164BF186B2050288671E7996,2020-09-11,0
02A4A052164BF186B2050288671E7996,2020-09-12,0
02A4A052164BF186B2050288671E7996,2020-09-14,0
02A4A052164BF186B2050288671E7996,2020-09-15,0
02ADDFA69F798F66F916280B51AA17BE,2020-09-11,0
02ADDFA69F798F66F916280B51AA17BE,2020-09-12,0
02ADDFA69F798F66F916280B51AA17BE,2020-09-13,0
02ADDFA69F798F66F916280B51AA17BE,2020-09-14,0
02ADDFA69F798F66F916280B51AA17BE,2020-09-15,0
02AE432513E4BDEBFD5ACF13488A7F37,2020-09-11,0
02AE432513E4BDEBFD5ACF13488A7F37,2020-09-12,0
02AE432513E4BDEBFD5ACF13488A7F37,2020-09-13,0
02AE432513E4BDEBFD5ACF13488A7F37,2020-09-14,0
02AE432513E4BDEBFD5ACF13488A7F37,2020-09-15,0
02BD3BBFF0B8C496491164FC7693C910,2020-09-11,0
02BD3BBFF0B8C496491164FC7693C910,2020-09-12,0
02BD3BBFF0B8C496491164FC7693C910,2020-09-13,0
02BD3BBFF0B8C496491164FC7693C910,2020-09-15,0
02C189FC07DACF2B3D4E432FFC513536,2020-09-11,0
02C189FC07DACF2B3D4E432FFC513536,2020-09-12,0
02C189FC07DACF2B3D4E432FFC513536,2020-09-13,0
02C189FC07DACF2B3D4E432FFC513536,2020-09-14,0
02C20CEFBD6B9621801A02D1A15F0F25,2020-09-12,0
02C20CEFBD6B9621801A02D1A15F0F25,2020-09-13,0
02C20CEFBD6B9621801A02D1A15F0F25,2020-09-14,0
02C20CEFBD6B9621801A02D1A15F0F25,2020-09-15,0
02CFE2BF3F37357CFC7929C35666E283,2020-09-13,0
02D7BDE9BBAF62C893BA776076D16EC2,2020-09-11,0
02D7BDE9BBAF62C893BA776076D16EC2,2020-09-13,0
02D7BDE9BBAF62C893BA776076D16EC2,2020-09-14,0
02D7BDE9BBAF62C893BA776076D16EC2,2020-09-15,0
02DC302D0E377BDBE56F6DDA7D188D34,2020-09-11,0
02DC302D0E377BDBE56F6DDA7D188D34,2020-09-12,0
02DC302D0E377BDBE56F6DDA7D188D34,2020-09-13,0
02DC302D0E377BDBE56F6DDA7D188D34,2020-09-14,0
02DC302D0E377BDBE56F6DDA7D188D34,2020-09-15,0
02E000ECD31BB51BCBD51AAC1B0A54A9,2020-09-11,0
02E000ECD31BB51BCBD51AAC1B0A54A9,2020-09-12,0
02E000ECD31BB51BCBD51AAC1B0A54A9,2020-09-13,0
02E000ECD31BB51BCBD51AAC1B0A54A9,2020-09-15,0
02E0F5F6A71CE16313CB8D8EA8328116,2020-09-12,0
02E0F5F6A71CE16313CB8D8EA8328116,2020-09-13,0
02E0F5F6A71CE16313CB8D8EA8328116,2020-09-15,0
02E37D507F8C8D745FD840002B819FE4,2020-09-11,0
02E37D507F8C8D745FD840002B819FE4,2020-09-12,0
02E37D507F8C8D745FD840002B819FE4,2020-09-13,0
02E37D507F8C8D745FD840002B819FE4,2020-09-14,0
02E4F5DF64319204F68B12EB65B30BFC,2020-09-11,0
02E4F5DF64319204F68B12EB65B30BFC,2020-09-12,0
02E4F5DF64319204F68B12EB65B30BFC,2020-09-13,0
02E4F5DF64319204F68B12EB65B30BFC,2020-09-14,0
02E4F5DF64319204F68B12EB65B30BFC,2020-09-15,0
02E62AE4287E4F24D8B353A0B3F947C9,2020-09-11,0
02E62AE4287E4F24D8B353A0B3F947C9,2020-09-12,0
02E62AE4287E4F24D8B353A0B3F947C9,2020-09-13,0
02E62AE4287E4F24D8B353A0B3F947C9,2020-09-14,0
02E62AE4287E4F24D8B353A0B3F947C9,2020-09-15,0
02EF2C59B342D16B7FE28140666A4EBD,2020-09-11,0
02EF2C59B342D16B7FE28140666A4EBD,2020-09-12,0
02EF2C59B342D16B7FE28140666A4EBD,2020-09-13,0
02EF2C59B342D16B7FE28140666A4EBD,2020-09-14,0
02EF2C59B342D16B7FE28140666A4EBD,2020-09-15,0
02F33B3D6AAEEADD774CFB52CD2921B5,2020-09-11,0
02F33B3D6AAEEADD774CFB52CD2921B5,2020-09-12,0
02F33B3D6AAEEADD774CFB52CD2921B5,2020-09-14,0
02F33B3D6AAEEADD774CFB52CD2921B5,2020-09-15,0
02F8CCBFAC12748DD62DA14F88A6BB8B,2020-09-11,0
02F8CCBFAC12748DD62DA14F88A6BB8B,2020-09-12,0
02F8CCBFAC12748DD62DA14F88A6BB8B,2020-09-13,0
02F8CCBFAC12748DD62DA14F88A6BB8B,2020-09-14,0
02F8CCBFAC12748DD62DA14F88A6BB8B,2020-09-15,0
02FF909B275F81224DBFCD783B5E601F,2020-09-11,0
02FF909B275F81224DBFCD783B5E601F,2020-09-12,0
02FF909B275F81224DBFCD783B5E601F,2020-09-13,0
02FF909B275F81224DBFCD783B5E601F,2020-09-14,0
02FF909B275F81224DBFCD783B5E601F,2020-09-15,0
030A18B0CBA44256A1184C8443A3711B,2020-09-11,0
030A18B0CBA44256A1184C8443A3711B,2020-09-12,0
030A18B0CBA44256A1184C8443A3711B,2020-09-13,0
030A18B0CBA44256A1184C8443A3711B,2020-09-14,0
030A18B0CBA44256A1184C8443A3711B,2020-09-15,0
030B2274E2278301F34D3EF73BF31AC5,2020-09-11,0
030B2274E2278301F34D3EF73BF31AC5,2020-09-12,0
030B2274E2278301F34D3EF73BF31AC5,2020-09-13,0
030B2274E2278301F34D3EF73BF31AC5,2020-09-14,0
030B2274E2278301F34D3EF73BF31AC5,2020-09-15,0
0315A6552D61BE5E9121B2133B7AE296,2020-09-11,0
0315A6552D61BE5E9121B2133B7AE296,2020-09-12,0
0315A6552D61BE5E9121B2133B7AE296,2020-09-13,0
0315A6552D61BE5E9121B2133B7AE296,2020-09-14,0
0315A6552D61BE5E9121B2133B7AE296,2020-09-15,0
03179E665BE78B1A3630ED3A40C56419,2020-09-11,0
03179E665BE78B1A3630ED3A40C56419,2020-09-12,0
03179E665BE78B1A3630ED3A40C56419,2020-09-13,0
03179E665BE78B1A3630ED3A40C56419,2020-09-15,0
03226279E50F6FE7BA9C87473640B160,2020-09-14,0
03226279E50F6FE7BA9C87473640B160,2020-09-15,0
0325CAC8C5912A54B9EFFFEDACE7D781,2020-09-11,0
0325CAC8C5912A54B9EFFFEDACE7D781,2020-09-12,0
0325CAC8C5912A54B9EFFFEDACE7D781,2020-09-13,0
0325CAC8C5912A54B9EFFFEDACE7D781,2020-09-14,0
0325CAC8C5912A54B9EFFFEDACE7D781,2020-09-15,0
032F515838A738824D6CCFAE5D723B00,2020-09-11,0
032F515838A738824D6CCFAE5D723B00,2020-09-12,0
032F515838A738824D6CCFAE5D723B00,2020-09-13,0
032F515838A738824D6CCFAE5D723B00,2020-09-14,0
032F515838A738824D6CCFAE5D723B00,2020-09-15,0
033400902B784BE22FACB732E871016C,2020-09-12,0
03362A332D67653D5D75DD3348D7B617,2020-09-12,0
03362A332D67653D5D75DD3348D7B617,2020-09-14,0
033B019BE60443EE33D6DE3508B10482,2020-09-11,0
033B019BE60443EE33D6DE3508B10482,2020-09-12,0
033B019BE60443EE33D6DE3508B10482,2020-09-13,0
033B019BE60443EE33D6DE3508B10482,2020-09-14,0
033B019BE60443EE33D6DE3508B10482,2020-09-15,0
034F9CDCE3ED901226BB7A22A13949BC,2020-09-11,0
034F9CDCE3ED901226BB7A22A13949BC,2020-09-12,0
034F9CDCE3ED901226BB7A22A13949BC,2020-09-13,0
034F9CDCE3ED901226BB7A22A13949BC,2020-09-14,0
034F9CDCE3ED901226BB7A22A13949BC,2020-09-15,0
035076B2A28BFCEBF7D6C97489864A72,2020-09-11,0
035076B2A28BFCEBF7D6C97489864A72,2020-09-12,0
035076B2A28BFCEBF7D6C97489864A72,2020-09-14,0
035076B2A28BFCEBF7D6C97489864A72,2020-09-15,0
0354702F05E4656E81BE6269DE16D498,2020-09-11,0
0354702F05E4656E81BE6269DE16D498,2020-09-12,0
0354702F05E4656E81BE6269DE16D498,2020-09-13,0
0354702F05E4656E81BE6269DE16D498,2020-09-14,0
0354702F05E4656E81BE6269DE16D498,2020-09-15,0
03583B23D977F30DA7781C46CB2C567A,2020-09-11,0
03583B23D977F30DA7781C46CB2C567A,2020-09-12,0
03583B23D977F30DA7781C46CB2C567A,2020-09-13,0
03583B23D977F30DA7781C46CB2C567A,2020-09-15,0
0358503289BC9AF20B63CA62B34DDE74,2020-09-11,0
0358503289BC9AF20B63CA62B34DDE74,2020-09-12,0
0358503289BC9AF20B63CA62B34DDE74,2020-09-13,0
0358503289BC9AF20B63CA62B34DDE74,2020-09-14,0
0358503289BC9AF20B63CA62B34DDE74,2020-09-15,0
035CA828796340F5AA702C140669F688,2020-09-12,0
035D9D1F946FCB7BE1F4FC84F5370AB0,2020-09-13,0
035D9D1F946FCB7BE1F4FC84F5370AB0,2020-09-15,0
03661F207D6B9E539F6EC2F8082002BF,2020-09-11,0
03661F207D6B9E539F6EC2F8082002BF,2020-09-14,0
03661F207D6B9E539F6EC2F8082002BF,2020-09-15,0
03689B1B6B9335114CB76B25FB9A76AE,2020-09-11,0
03689B1B6B9335114CB76B25FB9A76AE,2020-09-12,0
03689B1B6B9335114CB76B25FB9A76AE,2020-09-13,0
03689B1B6B9335114CB76B25FB9A76AE,2020-09-14,0
03689B1B6B9335114CB76B25FB9A76AE,2020-09-15,0
036CBA67207D9CE8B8010C4852DB9FA8,2020-09-11,0
036CBA67207D9CE8B8010C4852DB9FA8,2020-09-12,0
036CBA67207D9CE8B8010C4852DB9FA8,2020-09-13,0
036CBA67207D9CE8B8010C4852DB9FA8,2020-09-14,0
036CBA67207D9CE8B8010C4852DB9FA8,2020-09-15,0
036F80888FF68BAEC5155A1DCC7C3EDB,2020-09-11,0
036F80888FF68BAEC5155A1DCC7C3EDB,2020-09-12,0
036F80888FF68BAEC5155A1DCC7C3EDB,2020-09-13,0
036F80888FF68BAEC5155A1DCC7C3EDB,2020-09-14,0
036F80888FF68BAEC5155A1DCC7C3EDB,2020-09-15,0
0370F1D5850848C47B8C9480DA87F6FA,2020-09-11,0
0370F1D5850848C47B8C9480DA87F6FA,2020-09-15,0
0375D26912532A7BCA8C06EB58B790CA,2020-09-11,0
0375D26912532A7BCA8C06EB58B790CA,2020-09-12,0
0375D26912532A7BCA8C06EB58B790CA,2020-09-15,0
037736D1AE9664DD2EEB3069B1F1A119,2020-09-11,0
037736D1AE9664DD2EEB3069B1F1A119,2020-09-12,0
037736D1AE9664DD2EEB3069B1F1A119,2020-09-13,0
037736D1AE9664DD2EEB3069B1F1A119,2020-09-14,0
037736D1AE9664DD2EEB3069B1F1A119,2020-09-15,0
037AAD1422852CCD263589973D3B5591,2020-09-11,0
037AAD1422852CCD263589973D3B5591,2020-09-12,0
037AAD1422852CCD263589973D3B5591,2020-09-13,0
037AAD1422852CCD263589973D3B5591,2020-09-14,0
037AAD1422852CCD263589973D3B5591,2020-09-15,0
037D37E923D28F48E6AA07D9FAB23FF0,2020-09-12,0
037D37E923D28F48E6AA07D9FAB23FF0,2020-09-13,0
037D37E923D28F48E6AA07D9FAB23FF0,2020-09-14,0
037D37E923D28F48E6AA07D9FAB23FF0,2020-09-15,0
0387CAB18041D67646327581B792D476,2020-09-11,0
0387CAB18041D67646327581B792D476,2020-09-12,0
0387CAB18041D67646327581B792D476,2020-09-13,0
0387CAB18041D67646327581B792D476,2020-09-15,0
038D2F11E3FC24B74002C468F3641B64,2020-09-11,0
038D2F11E3FC24B74002C468F3641B64,2020-09-14,0
038D2F11E3FC24B74002C468F3641B64,2020-09-15,0
0391D7D5FFE13E4501EE433E8F25E562,2020-09-11,0
0391D7D5FFE13E4501EE433E8F25E562,2020-09-12,0
0391D7D5FFE13E4501EE433E8F25E562,2020-09-13,0
0391D7D5FFE13E4501EE433E8F25E562,2020-09-14,0
0391D7D5FFE13E4501EE433E8F25E562,2020-09-15,0
0392648A2A80AFAFD368F39B9B5DC7CA,2020-09-11,0
0392648A2A80AFAFD368F39B9B5DC7CA,2020-09-12,0
0392CC63908B5AB3D77B08C39F01DACA,2020-09-11,0
0392CC63908B5AB3D77B08C39F01DACA,2020-09-12,0
0392CC63908B5AB3D77B08C39F01DACA,2020-09-14,0
0392CC63908B5AB3D77B08C39F01DACA,2020-09-15,0
03955932888F53F2C2A8945A43B829F9,2020-09-11,0
03955932888F53F2C2A8945A43B829F9,2020-09-12,0
03955932888F53F2C2A8945A43B829F9,2020-09-13,0
03955932888F53F2C2A8945A43B829F9,2020-09-14,0
03955932888F53F2C2A8945A43B829F9,2020-09-15,0
0395A8ADF25873CA290C48AB014538F3,2020-09-12,0
0395A8ADF25873CA290C48AB014538F3,2020-09-13,0
0395A8ADF25873CA290C48AB014538F3,2020-09-14,0
0395A8ADF25873CA290C48AB014538F3,2020-09-15,0
0396046E894485C6B75FAB56EFAF72D1,2020-09-11,0
0396046E894485C6B75FAB56EFAF72D1,2020-09-12,0
0396046E894485C6B75FAB56EFAF72D1,2020-09-13,0
0396046E894485C6B75FAB56EFAF72D1,2020-09-14,0
0396046E894485C6B75FAB56EFAF72D1,2020-09-15,0
0396C12704BCEB7F819DD13B53416F7F,2020-09-13,0
0396C12704BCEB7F819DD13B53416F7F,2020-09-14,0
0396C12704BCEB7F819DD13B53416F7F,2020-09-15,0
03A7981A493F00889ED198999FF01E7F,2020-09-11,0
03A7981A493F00889ED198999FF01E7F,2020-09-12,0
03A7981A493F00889ED198999FF01E7F,2020-09-14,0
03A7981A493F00889ED198999FF01E7F,2020-09-15,0
03AB63E628CDB58D5D619D84C4A775EC,2020-09-11,0
03AB63E628CDB58D5D619D84C4A775EC,2020-09-12,0
03AB63E628CDB58D5D619D84C4A775EC,2020-09-13,0
03AB63E628CDB58D5D619D84C4A775EC,2020-09-14,0
03AB63E628CDB58D5D619D84C4A775EC,2020-09-15,0
03C1DAA7E863D0F4294C591EF12418CE,2020-09-11,0
03C1DAA7E863D0F4294C591EF12418CE,2020-09-12,0
03C1DAA7E863D0F4294C591EF12418CE,2020-09-13,0
03C1DAA7E863D0F4294C591EF12418CE,2020-09-14,0
03C1DAA7E863D0F4294C591EF12418CE,2020-09-15,0
03C599DE0F0E8B3EA8A7C2D9CEA9E9AF,2020-09-11,0
03C599DE0F0E8B3EA8A7C2D9CEA9E9AF,2020-09-12,0
03C599DE0F0E8B3EA8A7C2D9CEA9E9AF,2020-09-15,0
03C5C182BAECB420BAB0DB268CAD7584,2020-09-11,0
03C5C182BAECB420BAB0DB268CAD7584,2020-09-12,0
03C5C182BAECB420BAB0DB268CAD7584,2020-09-13,0
03C5C182BAECB420BAB0DB268CAD7584,2020-09-14,0
03C5C182BAECB420BAB0DB268CAD7584,2020-09-15,0
03C6C2F8E39372ABC80D5E4B0D5AFDAB,2020-09-11,0
03C6C2F8E39372ABC80D5E4B0D5AFDAB,2020-09-12,0
03C6C2F8E39372ABC80D5E4B0D5AFDAB,2020-09-13,0
03C6C2F8E39372ABC80D5E4B0D5AFDAB,2020-09-14,0
03C6C2F8E39372ABC80D5E4B0D5AFDAB,2020-09-15,0
03C797B1E6DBFFABF060D3A23CBD17DA,2020-09-11,0
03C797B1E6DBFFABF060D3A23CBD17DA,2020-09-12,0
03C797B1E6DBFFABF060D3A23CBD17DA,2020-09-14,0
03C797B1E6DBFFABF060D3A23CBD17DA,2020-09-15,0
03C7AB93F40E053B33E977F57A71657B,2020-09-11,0
03C7AB93F40E053B33E977F57A71657B,2020-09-12,0
03C7AB93F40E053B33E977F57A71657B,2020-09-14,0
03CA8C02F37EF6E49D3768AADD067D57,2020-09-11,0
03CA8C02F37EF6E49D3768AADD067D57,2020-09-12,0
03CA8C02F37EF6E49D3768AADD067D57,2020-09-13,0
03CA8C02F37EF6E49D3768AADD067D57,2020-09-14,0
03CA8C02F37EF6E49D3768AADD067D57,2020-09-15,0
03CDF2F915503D602394CA0FBD804D8E,2020-09-11,0
03CDF2F915503D602394CA0FBD804D8E,2020-09-12,0
03CDF2F915503D602394CA0FBD804D8E,2020-09-13,0
03CDF2F915503D602394CA0FBD804D8E,2020-09-14,0
03CDF2F915503D602394CA0FBD804D8E,2020-09-15,0
03CEC2EDB687D28691D7AD8941DCE10C,2020-09-11,0
03CEC2EDB687D28691D7AD8941DCE10C,2020-09-12,0
03CEC2EDB687D28691D7AD8941DCE10C,2020-09-13,0
03CEC2EDB687D28691D7AD8941DCE10C,2020-09-14,0
03CEC2EDB687D28691D7AD8941DCE10C,2020-09-15,0
03D9460C8FE19A4A1ED342B5DC2F829E,2020-09-11,0
03D9460C8FE19A4A1ED342B5DC2F829E,2020-09-12,0
03D9460C8FE19A4A1ED342B5DC2F829E,2020-09-14,0
03D9460C8FE19A4A1ED342B5DC2F829E,2020-09-15,0
03E1C9D1ED713185BDF5750C09E69805,2020-09-11,0
03E1C9D1ED713185BDF5750C09E69805,2020-09-12,0
03E1C9D1ED713185BDF5750C09E69805,2020-09-13,0
03E1C9D1ED713185BDF5750C09E69805,2020-09-14,0
03E1C9D1ED713185BDF5750C09E69805,2020-09-15,0
03E277719D7CA404047A6FB4B041D112,2020-09-11,0
03E277719D7CA404047A6FB4B041D112,2020-09-12,0
03E277719D7CA404047A6FB4B041D112,2020-09-14,0
03E277719D7CA404047A6FB4B041D112,2020-09-15,0
03E54EF8BCF9321717AA4779426F6DEA,2020-09-11,0
03E54EF8BCF9321717AA4779426F6DEA,2020-09-12,0
03E54EF8BCF9321717AA4779426F6DEA,2020-09-13,0
03E54EF8BCF9321717AA4779426F6DEA,2020-09-14,0
03E54EF8BCF9321717AA4779426F6DEA,2020-09-15,0
03E79D40E8E9B06B67A04CF6ADEF2331,2020-09-11,0
03E79D40E8E9B06B67A04CF6ADEF2331,2020-09-13,0
03E79D40E8E9B06B67A04CF6ADEF2331,2020-09-14,0
03E79D40E8E9B06B67A04CF6ADEF2331,2020-09-15,0
03F5FDBC0BD04FF051FE6E03D1262E54,2020-09-11,0
03F5FDBC0BD04FF051FE6E03D1262E54,2020-09-12,0
03F5FDBC0BD04FF051FE6E03D1262E54,2020-09-13,0
03F684555A6C7E3F7B6D3BC42081DA60,2020-09-11,0
03F684555A6C7E3F7B6D3BC42081DA60,2020-09-12,0
03F684555A6C7E3F7B6D3BC42081DA60,2020-09-13,0
03F684555A6C7E3F7B6D3BC42081DA60,2020-09-14,0
03F684555A6C7E3F7B6D3BC42081DA60,2020-09-15,0
03F900F1ACECDB729EC4A60BA1F6A335,2020-09-11,0
03F900F1ACECDB729EC4A60BA1F6A335,2020-09-12,0
03F900F1ACECDB729EC4A60BA1F6A335,2020-09-13,0
03F900F1ACECDB729EC4A60BA1F6A335,2020-09-14,0
03F900F1ACECDB729EC4A60BA1F6A335,2020-09-15,0
03FFFD5DD7E8FEB4C69F3C6073B14F49,2020-09-11,0
03FFFD5DD7E8FEB4C69F3C6073B14F49,2020-09-12,0
03FFFD5DD7E8FEB4C69F3C6073B14F49,2020-09-14,0
